"","Country","Factor","Value","type"
"1391","Gabon","Government Corruption",0.052,"0.052"
"1392","Gabon","Generosity",0.032,"0.032"
"1393","Georgia","GDP per Capita",0.886,"0.886"
"1394","Georgia","Family",0.666,"0.666"
"1395","Georgia","Life Expectancy",0.752,"0.752"
"1396","Georgia","Freedom",0.346,"0.346"
"1397","Georgia","Government Corruption",0.164,"0.164"
"1398","Georgia","Generosity",0.043,"0.043"
"1399","Georgia","GDP per Capita",0.83792,"0.83792"
"1400","Georgia","Family",0.19249,"0.19249"
"1401","Georgia","Life Expectancy",0.64035,"0.64035"
"1402","Georgia","Freedom",0.32461,"0.32461"
"1403","Georgia","Government Corruption",0.3188,"0.3188"
"1404","Georgia","Generosity",0.06786,"0.06786"
"1405","Georgia","GDP per Capita",0.950612664222717,"0.950612664222717"
"1406","Georgia","Family",0.57061493396759,"0.57061493396759"
"1407","Georgia","Life Expectancy",0.649546980857849,"0.649546980857849"
"1408","Georgia","Freedom",0.309410035610199,"0.309410035610199"
"1409","Georgia","Government Corruption",0.251666635274887,"0.251666635274887"
"1410","Georgia","Generosity",0.0540088154375553,"0.0540088154375553"
"1411","Georgia","GDP per Capita",0.853,"0.853"
"1412","Georgia","Family",0.592,"0.592"
"1413","Georgia","Life Expectancy",0.643,"0.643"
"1414","Georgia","Freedom",0.375,"0.375"
"1415","Georgia","Government Corruption",0.215,"0.215"
"1416","Georgia","Generosity",0.038,"0.038"
"1417","Georgia","GDP per Capita",0.7419,"0.7419"
"1418","Georgia","Family",0.38562,"0.38562"
"1419","Georgia","Life Expectancy",0.72926,"0.72926"
"1420","Georgia","Freedom",0.40577,"0.40577"
"1421","Georgia","Government Corruption",0.38331,"0.38331"
"1422","Georgia","Generosity",0.05547,"0.05547"
"1423","Germany","GDP per Capita",1.32792,"1.32792"
"1424","Germany","Family",1.29937,"1.29937"
"1425","Germany","Life Expectancy",0.89186,"0.89186"
"1426","Germany","Freedom",0.61477,"0.61477"
"1427","Germany","Government Corruption",0.21843,"0.21843"
"1428","Germany","Generosity",0.28214,"0.28214"
"1429","Germany","GDP per Capita",1.44787,"1.44787"
"1430","Germany","Family",1.09774,"1.09774"
"1431","Germany","Life Expectancy",0.81487,"0.81487"
"1432","Germany","Freedom",0.53466,"0.53466"
"1433","Germany","Government Corruption",0.28551,"0.28551"
"1434","Germany","Generosity",0.30452,"0.30452"
"1435","Germany","GDP per Capita",1.48792338371277,"1.48792338371277"
"1436","Germany","Family",1.47252035140991,"1.47252035140991"
"1437","Germany","Life Expectancy",0.798950731754303,"0.798950731754303"
"1438","Germany","Freedom",0.562511384487152,"0.562511384487152"
"1439","Germany","Government Corruption",0.276731938123703,"0.276731938123703"
"1440","Germany","Generosity",0.336269170045853,"0.336269170045853"
"1441","Germany","GDP per Capita",1.373,"1.373"
"1442","Germany","Family",1.454,"1.454"
"1443","Germany","Life Expectancy",0.987,"0.987"
"1444","Germany","Freedom",0.495,"0.495"
"1445","Germany","Government Corruption",0.265,"0.265"
"1446","Germany","Generosity",0.261,"0.261"
"1447","Germany","GDP per Capita",1.34,"1.34"
"1448","Germany","Family",1.474,"1.474"
"1449","Germany","Life Expectancy",0.861,"0.861"
"1450","Germany","Freedom",0.586,"0.586"
"1451","Germany","Government Corruption",0.28,"0.28"
"1452","Germany","Generosity",0.273,"0.273"
"1453","Ghana","GDP per Capita",0.54558,"0.54558"
"1454","Ghana","Family",0.67954,"0.67954"
"1455","Ghana","Life Expectancy",0.40132,"0.40132"
"1456","Ghana","Freedom",0.42342,"0.42342"
"1457","Ghana","Government Corruption",0.04355,"0.04355"
"1458","Ghana","Generosity",0.23087,"0.23087"
"1459","Ghana","GDP per Capita",0.667224824428558,"0.667224824428558"
"1460","Ghana","Family",0.873664736747742,"0.873664736747742"
"1461","Ghana","Life Expectancy",0.295637726783752,"0.295637726783752"
"1462","Ghana","Freedom",0.423026293516159,"0.423026293516159"
"1463","Ghana","Government Corruption",0.0253363698720932,"0.0253363698720932"
"1464","Ghana","Generosity",0.256923943758011,"0.256923943758011"
"1465","Ghana","GDP per Capita",0.63107,"0.63107"
"1466","Ghana","Family",0.49353,"0.49353"
"1467","Ghana","Life Expectancy",0.29681,"0.29681"
"1468","Ghana","Freedom",0.40973,"0.40973"
"1469","Ghana","Government Corruption",0.0326,"0.0326"
"1470","Ghana","Generosity",0.21203,"0.21203"
"1471","Ghana","GDP per Capita",0.592,"0.592"
"1472","Ghana","Family",0.896,"0.896"
"1473","Ghana","Life Expectancy",0.337,"0.337"
"1474","Ghana","Freedom",0.499,"0.499"
"1475","Ghana","Government Corruption",0.029,"0.029"
"1476","Ghana","Generosity",0.212,"0.212"
"1477","Ghana","GDP per Capita",0.611,"0.611"
"1478","Ghana","Family",0.868,"0.868"
"1479","Ghana","Life Expectancy",0.486,"0.486"
"1480","Ghana","Freedom",0.381,"0.381"
"1481","Ghana","Government Corruption",0.04,"0.04"
"1482","Ghana","Generosity",0.245,"0.245"
"1483","Greece","GDP per Capita",1.24886,"1.24886"
"1484","Greece","Family",0.75473,"0.75473"
"1485","Greece","Life Expectancy",0.80029,"0.80029"
"1486","Greece","Freedom",0.05822,"0.05822"
"1487","Greece","Government Corruption",0.04127,"0.04127"
"1488","Greece","Generosity",0,"0"
"1489","Greece","GDP per Capita",1.154,"1.154"
"1490","Greece","Family",1.202,"1.202"
"1491","Greece","Life Expectancy",0.879,"0.879"
"1492","Greece","Freedom",0.131,"0.131"
"1493","Greece","Government Corruption",0.044,"0.044"
"1494","Greece","Generosity",0,"0"
"1495","Greece","GDP per Capita",1.28948748111725,"1.28948748111725"
"1496","Greece","Family",1.23941457271576,"1.23941457271576"
"1497","Greece","Life Expectancy",0.810198903083801,"0.810198903083801"
"1498","Greece","Freedom",0.0957312509417534,"0.0957312509417534"
"1499","Greece","Government Corruption",0.04328977689147,"0.04328977689147"
"1500","Greece","Generosity",0,"0"
"1501","Greece","GDP per Capita",1.15406,"1.15406"
"1502","Greece","Family",0.92933,"0.92933"
"1503","Greece","Life Expectancy",0.88213,"0.88213"
"1504","Greece","Freedom",0.07699,"0.07699"
"1505","Greece","Government Corruption",0.01397,"0.01397"
"1506","Greece","Generosity",0,"0"
"1507","Greece","GDP per Capita",1.181,"1.181"
"1508","Greece","Family",1.156,"1.156"
"1509","Greece","Life Expectancy",0.999,"0.999"
"1510","Greece","Freedom",0.067,"0.067"
"1511","Greece","Government Corruption",0.034,"0.034"
"1512","Greece","Generosity",0,"0"
"1513","Guatemala","GDP per Capita",0.8,"0.8"
"1514","Guatemala","Family",1.269,"1.269"
"1515","Guatemala","Life Expectancy",0.746,"0.746"
"1516","Guatemala","Freedom",0.535,"0.535"
"1517","Guatemala","Government Corruption",0.078,"0.078"
"1518","Guatemala","Generosity",0.175,"0.175"
"1519","Guatemala","GDP per Capita",0.781,"0.781"
"1520","Guatemala","Family",1.268,"1.268"
"1521","Guatemala","Life Expectancy",0.608,"0.608"
"1522","Guatemala","Freedom",0.604,"0.604"
"1523","Guatemala","Government Corruption",0.071,"0.071"
"1524","Guatemala","Generosity",0.179,"0.179"
"1525","Guatemala","GDP per Capita",0.83454,"0.83454"
"1526","Guatemala","Family",0.87119,"0.87119"
"1527","Guatemala","Life Expectancy",0.54039,"0.54039"
"1528","Guatemala","Freedom",0.50379,"0.50379"
"1529","Guatemala","Government Corruption",0.08701,"0.08701"
"1530","Guatemala","Generosity",0.28808,"0.28808"
"1531","Guatemala","GDP per Capita",0.872001945972443,"0.872001945972443"
"1532","Guatemala","Family",1.25558519363403,"1.25558519363403"
"1533","Guatemala","Life Expectancy",0.540239989757538,"0.540239989757538"
"1534","Guatemala","Freedom",0.531310617923737,"0.531310617923737"
"1535","Guatemala","Government Corruption",0.0772232785820961,"0.0772232785820961"
"1536","Guatemala","Generosity",0.283488392829895,"0.283488392829895"
"1537","Guatemala","GDP per Capita",0.74553,"0.74553"
"1538","Guatemala","Family",1.04356,"1.04356"
"1539","Guatemala","Life Expectancy",0.64425,"0.64425"
"1540","Guatemala","Freedom",0.57733,"0.57733"
"1541","Guatemala","Government Corruption",0.09472,"0.09472"
"1542","Guatemala","Generosity",0.27489,"0.27489"
"1543","Guinea","GDP per Capita",0.38,"0.38"
"1544","Guinea","Family",0.829,"0.829"
"1545","Guinea","Life Expectancy",0.375,"0.375"
"1546","Guinea","Freedom",0.332,"0.332"
"1547","Guinea","Government Corruption",0.086,"0.086"
"1548","Guinea","Generosity",0.207,"0.207"
"1549","Guinea","GDP per Capita",0.344,"0.344"
"1550","Guinea","Family",0.792,"0.792"
"1551","Guinea","Life Expectancy",0.211,"0.211"
"1552","Guinea","Freedom",0.394,"0.394"
"1553","Guinea","Government Corruption",0.094,"0.094"
"1554","Guinea","Generosity",0.185,"0.185"
"1555","Guinea","GDP per Capita",0.22415,"0.22415"
"1556","Guinea","Family",0.3109,"0.3109"
"1557","Guinea","Life Expectancy",0.18829,"0.18829"
"1558","Guinea","Freedom",0.30953,"0.30953"
"1559","Guinea","Government Corruption",0.1192,"0.1192"
"1560","Guinea","Generosity",0.29914,"0.29914"
"1561","Guinea","GDP per Capita",0.17417,"0.17417"
"1562","Guinea","Family",0.46475,"0.46475"
"1563","Guinea","Life Expectancy",0.24009,"0.24009"
"1564","Guinea","Freedom",0.37725,"0.37725"
"1565","Guinea","Government Corruption",0.12139,"0.12139"
"1566","Guinea","Generosity",0.28657,"0.28657"
"1567","Guinea","GDP per Capita",0.244549930095673,"0.244549930095673"
"1568","Guinea","Family",0.791244685649872,"0.791244685649872"
"1569","Guinea","Life Expectancy",0.194129139184952,"0.194129139184952"
"1570","Guinea","Freedom",0.348587512969971,"0.348587512969971"
"1571","Guinea","Government Corruption",0.110937617719173,"0.110937617719173"
"1572","Guinea","Generosity",0.264815092086792,"0.264815092086792"
"1573","Haiti","GDP per Capita",0.26673,"0.26673"
"1574","Haiti","Family",0.74302,"0.74302"
"1575","Haiti","Life Expectancy",0.38847,"0.38847"
"1576","Haiti","Freedom",0.24425,"0.24425"
"1577","Haiti","Government Corruption",0.17175,"0.17175"
"1578","Haiti","Generosity",0.46187,"0.46187"
"1579","Haiti","GDP per Capita",0.323,"0.323"
"1580","Haiti","Family",0.688,"0.688"
"1581","Haiti","Life Expectancy",0.449,"0.449"
"1582","Haiti","Freedom",0.026,"0.026"
"1583","Haiti","Government Corruption",0.11,"0.11"
"1584","Haiti","Generosity",0.419,"0.419"
"1585","Haiti","GDP per Capita",0.368610262870789,"0.368610262870789"
"1586","Haiti","Family",0.640449821949005,"0.640449821949005"
"1587","Haiti","Life Expectancy",0.277321130037308,"0.277321130037308"
"1588","Haiti","Freedom",0.0303698573261499,"0.0303698573261499"
"1589","Haiti","Government Corruption",0.0998721495270729,"0.0998721495270729"
"1590","Haiti","Generosity",0.489203780889511,"0.489203780889511"
"1591","Haiti","GDP per Capita",0.34097,"0.34097"
"1592","Haiti","Family",0.29561,"0.29561"
"1593","Haiti","Life Expectancy",0.27494,"0.27494"
"1594","Haiti","Freedom",0.12072,"0.12072"
"1595","Haiti","Government Corruption",0.14476,"0.14476"
"1596","Haiti","Generosity",0.47958,"0.47958"
"1597","Haiti","GDP per Capita",0.315,"0.315"
"1598","Haiti","Family",0.714,"0.714"
"1599","Haiti","Life Expectancy",0.289,"0.289"
"1600","Haiti","Freedom",0.025,"0.025"
"1601","Haiti","Government Corruption",0.104,"0.104"
"1602","Haiti","Generosity",0.392,"0.392"
"1603","Honduras","GDP per Capita",0.642,"0.642"
"1604","Honduras","Family",1.236,"1.236"
"1605","Honduras","Life Expectancy",0.828,"0.828"
"1606","Honduras","Freedom",0.507,"0.507"
"1607","Honduras","Government Corruption",0.078,"0.078"
"1608","Honduras","Generosity",0.246,"0.246"
"1609","Honduras","GDP per Capita",0.730573117733002,"0.730573117733002"
"1610","Honduras","Family",1.14394497871399,"1.14394497871399"
"1611","Honduras","Life Expectancy",0.582569479942322,"0.582569479942322"
"1612","Honduras","Freedom",0.348079860210419,"0.348079860210419"
"1613","Honduras","Government Corruption",0.0733454525470734,"0.0733454525470734"
"1614","Honduras","Generosity",0.236188873648643,"0.236188873648643"
"1615","Honduras","GDP per Capita",0.59532,"0.59532"
"1616","Honduras","Family",0.95348,"0.95348"
"1617","Honduras","Life Expectancy",0.6951,"0.6951"
"1618","Honduras","Freedom",0.40148,"0.40148"
"1619","Honduras","Government Corruption",0.06825,"0.06825"
"1620","Honduras","Generosity",0.23027,"0.23027"
"1621","Honduras","GDP per Capita",0.62,"0.62"
"1622","Honduras","Family",1.205,"1.205"
"1623","Honduras","Life Expectancy",0.622,"0.622"
"1624","Honduras","Freedom",0.459,"0.459"
"1625","Honduras","Government Corruption",0.074,"0.074"
"1626","Honduras","Generosity",0.197,"0.197"
"1627","Honduras","GDP per Capita",0.69429,"0.69429"
"1628","Honduras","Family",0.75596,"0.75596"
"1629","Honduras","Life Expectancy",0.58383,"0.58383"
"1630","Honduras","Freedom",0.26755,"0.26755"
"1631","Honduras","Government Corruption",0.06906,"0.06906"
"1632","Honduras","Generosity",0.2044,"0.2044"
"1633","Hong Kong","GDP per Capita",1.38604,"1.38604"
"1634","Hong Kong","Family",1.05818,"1.05818"
"1635","Hong Kong","Life Expectancy",1.01328,"1.01328"
"1636","Hong Kong","Freedom",0.59608,"0.59608"
"1637","Hong Kong","Government Corruption",0.37124,"0.37124"
"1638","Hong Kong","Generosity",0.39478,"0.39478"
"1639","Hong Kong","GDP per Capita",1.405,"1.405"
"1640","Hong Kong","Family",1.29,"1.29"
"1641","Hong Kong","Life Expectancy",1.03,"1.03"
"1642","Hong Kong","Freedom",0.524,"0.524"
"1643","Hong Kong","Government Corruption",0.291,"0.291"
"1644","Hong Kong","Generosity",0.246,"0.246"
"1645","Hong Kong","GDP per Capita",1.438,"1.438"
"1646","Hong Kong","Family",1.277,"1.277"
"1647","Hong Kong","Life Expectancy",1.122,"1.122"
"1648","Hong Kong","Freedom",0.44,"0.44"
"1649","Hong Kong","Government Corruption",0.287,"0.287"
"1650","Hong Kong","Generosity",0.258,"0.258"
"1651","Hong Kong","GDP per Capita",1.5107,"1.5107"
"1652","Hong Kong","Family",0.87021,"0.87021"
"1653","Hong Kong","Life Expectancy",0.95277,"0.95277"
"1654","Hong Kong","Freedom",0.48079,"0.48079"
"1655","Hong Kong","Government Corruption",0.31647,"0.31647"
"1656","Hong Kong","Generosity",0.40097,"0.40097"
"1657","Hungary","GDP per Capita",1.2860119342804,"1.2860119342804"
"1658","Hungary","Family",1.34313309192657,"1.34313309192657"
"1659","Hungary","Life Expectancy",0.687763452529907,"0.687763452529907"
"1660","Hungary","Freedom",0.175863519310951,"0.175863519310951"
"1661","Hungary","Government Corruption",0.0366369374096394,"0.0366369374096394"
"1662","Hungary","Generosity",0.0784016624093056,"0.0784016624093056"
"1663","Hungary","GDP per Capita",1.171,"1.171"
"1664","Hungary","Family",1.401,"1.401"
"1665","Hungary","Life Expectancy",0.732,"0.732"
"1666","Hungary","Freedom",0.259,"0.259"
"1667","Hungary","Government Corruption",0.022,"0.022"
"1668","Hungary","Generosity",0.061,"0.061"
"1669","Hungary","GDP per Capita",1.201,"1.201"
"1670","Hungary","Family",1.41,"1.41"
"1671","Hungary","Life Expectancy",0.828,"0.828"
"1672","Hungary","Freedom",0.199,"0.199"
"1673","Hungary","Government Corruption",0.02,"0.02"
"1674","Hungary","Generosity",0.081,"0.081"
"1675","Hungary","GDP per Capita",1.24142,"1.24142"
"1676","Hungary","Family",0.93164,"0.93164"
"1677","Hungary","Life Expectancy",0.67608,"0.67608"
"1678","Hungary","Freedom",0.1977,"0.1977"
"1679","Hungary","Government Corruption",0.04472,"0.04472"
"1680","Hungary","Generosity",0.099,"0.099"
"1681","Hungary","GDP per Capita",1.12094,"1.12094"
"1682","Hungary","Family",1.20215,"1.20215"
"1683","Hungary","Life Expectancy",0.75905,"0.75905"
"1684","Hungary","Freedom",0.32112,"0.32112"
"1685","Hungary","Government Corruption",0.02758,"0.02758"
"1686","Hungary","Generosity",0.128,"0.128"
"1687","Iceland","GDP per Capita",1.480633020401,"1.480633020401"
"1688","Iceland","Family",1.6105740070343,"1.6105740070343"
"1689","Iceland","Life Expectancy",0.833552122116089,"0.833552122116089"
"1690","Iceland","Freedom",0.627162635326385,"0.627162635326385"
"1691","Iceland","Government Corruption",0.153526559472084,"0.153526559472084"
"1692","Iceland","Generosity",0.475540220737457,"0.475540220737457"
"1693","Iceland","GDP per Capita",1.343,"1.343"
"1694","Iceland","Family",1.644,"1.644"
"1695","Iceland","Life Expectancy",0.914,"0.914"
"1696","Iceland","Freedom",0.677,"0.677"
"1697","Iceland","Government Corruption",0.138,"0.138"
"1698","Iceland","Generosity",0.353,"0.353"
"1699","Iceland","GDP per Capita",1.30232,"1.30232"
"1700","Iceland","Family",1.40223,"1.40223"
"1701","Iceland","Life Expectancy",0.94784,"0.94784"
"1702","Iceland","Freedom",0.62877,"0.62877"
"1703","Iceland","Government Corruption",0.14145,"0.14145"
"1704","Iceland","Generosity",0.4363,"0.4363"
"1705","Iceland","GDP per Capita",1.42666,"1.42666"
"1706","Iceland","Family",1.18326,"1.18326"
"1707","Iceland","Life Expectancy",0.86733,"0.86733"
"1708","Iceland","Freedom",0.56624,"0.56624"
"1709","Iceland","Government Corruption",0.14975,"0.14975"
"1710","Iceland","Generosity",0.47678,"0.47678"
"1711","Iceland","GDP per Capita",1.38,"1.38"
"1712","Iceland","Family",1.624,"1.624"
"1713","Iceland","Life Expectancy",1.026,"1.026"
"1714","Iceland","Freedom",0.591,"0.591"
"1715","Iceland","Government Corruption",0.118,"0.118"
"1716","Iceland","Generosity",0.354,"0.354"
"1717","India","GDP per Capita",0.792221248149872,"0.792221248149872"
"1718","India","Family",0.754372596740723,"0.754372596740723"
"1719","India","Life Expectancy",0.455427616834641,"0.455427616834641"
"1720","India","Freedom",0.469987004995346,"0.469987004995346"
"1721","India","Government Corruption",0.0922268852591515,"0.0922268852591515"
"1722","India","Generosity",0.231538489460945,"0.231538489460945"
"1723","India","GDP per Capita",0.721,"0.721"
"1724","India","Family",0.747,"0.747"
"1725","India","Life Expectancy",0.485,"0.485"
"1726","India","Freedom",0.539,"0.539"
"1727","India","Government Corruption",0.093,"0.093"
"1728","India","Generosity",0.172,"0.172"
"1729","India","GDP per Capita",0.74036,"0.74036"
"1730","India","Family",0.29247,"0.29247"
"1731","India","Life Expectancy",0.45091,"0.45091"
"1732","India","Freedom",0.40285,"0.40285"
"1733","India","Government Corruption",0.08722,"0.08722"
"1734","India","Generosity",0.25028,"0.25028"
"1735","India","GDP per Capita",0.64499,"0.64499"
"1736","India","Family",0.38174,"0.38174"
"1737","India","Life Expectancy",0.51529,"0.51529"
"1738","India","Freedom",0.39786,"0.39786"
"1739","India","Government Corruption",0.08492,"0.08492"
"1740","India","Generosity",0.26475,"0.26475"
"1741","India","GDP per Capita",0.755,"0.755"
"1742","India","Family",0.765,"0.765"
"1743","India","Life Expectancy",0.588,"0.588"
"1744","India","Freedom",0.498,"0.498"
"1745","India","Government Corruption",0.085,"0.085"
"1746","India","Generosity",0.2,"0.2"
